2020-07-27 18:03:09,524 INFO  Logger.cs: 70 - 
2020-07-27 18:05:58,476 INFO  ExportHelperExtension.cs: 1142 - Found 36 in brazo_ppi2.SLDASM
2020-07-27 18:05:58,478 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in brazo_ppi2.SLDASM
2020-07-27 18:05:58,479 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-27 18:05:58,480 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2020-07-27 18:05:58,481 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2020-07-27 18:05:58,482 INFO  ExportHelperExtension.cs: 1142 - Found 37 in gripper-1
2020-07-27 18:05:58,484 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2020-07-27 18:05:58,485 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-3
2020-07-27 18:05:58,486 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-3
2020-07-27 18:05:58,487 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-3
2020-07-27 18:05:58,488 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-1
2020-07-27 18:05:58,489 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-1
2020-07-27 18:05:58,490 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-1
2020-07-27 18:05:58,491 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-2
2020-07-27 18:05:58,492 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-2
2020-07-27 18:05:58,494 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-2
2020-07-27 18:05:58,494 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-07-27 18:05:58,495 INFO  ExportHelperExtension.cs: 1142 - Found 44 in base-1
2020-07-27 18:05:58,497 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-07-27 18:05:58,498 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-1
2020-07-27 18:05:58,499 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-1
2020-07-27 18:05:58,500 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-1
2020-07-27 18:05:58,500 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-2
2020-07-27 18:05:58,502 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-2
2020-07-27 18:05:58,502 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-2
2020-07-27 18:05:58,503 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-3
2020-07-27 18:05:58,504 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-3
2020-07-27 18:05:58,504 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-3
2020-07-27 18:05:58,746 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-27 18:05:58,751 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-27 18:05:58,760 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-27 18:06:34,670 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:06:48,528 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:07:11,614 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:07:23,243 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:07:31,730 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:07:38,337 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:07:46,877 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:08:01,856 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:08:06,419 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:08:22,371 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:08:37,715 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:08:48,856 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:09:22,728 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:09:30,788 INFO  SwAddin.cs: 271 - Assembly export called for file brazo_ppi2.SLDASM
2020-07-27 18:09:30,789 INFO  SwAddin.cs: 276 - Save is required
2020-07-27 18:09:30,789 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-27 18:09:31,376 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-27 18:09:31,377 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from brazo_ppi2.SLDASM
2020-07-27 18:09:31,379 INFO  ExportHelperExtension.cs: 1142 - Found 36 in brazo_ppi2.SLDASM
2020-07-27 18:09:31,380 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in brazo_ppi2.SLDASM
2020-07-27 18:09:31,381 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-27 18:09:31,383 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2020-07-27 18:09:31,384 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gripper-1
2020-07-27 18:09:31,386 INFO  ExportHelperExtension.cs: 1142 - Found 37 in gripper-1
2020-07-27 18:09:31,387 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in gripper-1
2020-07-27 18:09:31,388 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-3
2020-07-27 18:09:31,390 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-3
2020-07-27 18:09:31,391 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-3
2020-07-27 18:09:31,409 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-1
2020-07-27 18:09:31,410 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-1
2020-07-27 18:09:31,411 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-1
2020-07-27 18:09:31,411 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-2
2020-07-27 18:09:31,619 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-2
2020-07-27 18:09:31,620 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-2
2020-07-27 18:09:31,621 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-07-27 18:09:31,622 INFO  ExportHelperExtension.cs: 1142 - Found 44 in base-1
2020-07-27 18:09:31,622 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-07-27 18:09:31,623 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-1
2020-07-27 18:09:31,624 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-1
2020-07-27 18:09:31,625 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-1
2020-07-27 18:09:31,626 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-2
2020-07-27 18:09:31,628 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-2
2020-07-27 18:09:31,629 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-2
2020-07-27 18:09:31,630 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-3
2020-07-27 18:09:31,631 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-3
2020-07-27 18:09:31,632 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-3
2020-07-27 18:09:31,634 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from brazo_ppi2.SLDASM
2020-07-27 18:09:31,635 INFO  ExportHelperExtension.cs: 1142 - Found 36 in brazo_ppi2.SLDASM
2020-07-27 18:09:31,636 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in brazo_ppi2.SLDASM
2020-07-27 18:09:31,636 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-27 18:09:31,637 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2020-07-27 18:09:31,637 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2020-07-27 18:09:31,638 INFO  ExportHelperExtension.cs: 1142 - Found 37 in gripper-1
2020-07-27 18:09:31,639 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2020-07-27 18:09:31,639 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-3
2020-07-27 18:09:31,640 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-3
2020-07-27 18:09:31,641 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-3
2020-07-27 18:09:31,641 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-1
2020-07-27 18:09:31,642 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-1
2020-07-27 18:09:31,643 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-1
2020-07-27 18:09:31,643 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-2
2020-07-27 18:09:31,644 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-2
2020-07-27 18:09:31,644 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-2
2020-07-27 18:09:31,645 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-07-27 18:09:31,646 INFO  ExportHelperExtension.cs: 1142 - Found 44 in base-1
2020-07-27 18:09:31,646 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-07-27 18:09:31,647 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-1
2020-07-27 18:09:31,647 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-1
2020-07-27 18:09:31,648 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-1
2020-07-27 18:09:31,649 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-2
2020-07-27 18:09:31,649 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-2
2020-07-27 18:09:31,650 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-2
2020-07-27 18:09:31,651 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-3
2020-07-27 18:09:31,651 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-3
2020-07-27 18:09:31,652 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-3
2020-07-27 18:09:31,861 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-27 18:09:31,862 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-27 18:09:31,864 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-27 18:09:38,014 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-07-27 18:09:38,085 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:12:21,236 INFO  SwAddin.cs: 271 - Assembly export called for file brazo_ppi2.SLDASM
2020-07-27 18:12:21,238 INFO  SwAddin.cs: 276 - Save is required
2020-07-27 18:12:21,238 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-27 18:12:21,523 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-27 18:12:21,526 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from brazo_ppi2.SLDASM
2020-07-27 18:12:21,526 INFO  ExportHelperExtension.cs: 1142 - Found 36 in brazo_ppi2.SLDASM
2020-07-27 18:12:21,527 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in brazo_ppi2.SLDASM
2020-07-27 18:12:21,529 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-27 18:12:21,530 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2020-07-27 18:12:21,530 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gripper-1
2020-07-27 18:12:21,531 INFO  ExportHelperExtension.cs: 1142 - Found 37 in gripper-1
2020-07-27 18:12:21,532 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in gripper-1
2020-07-27 18:12:21,533 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-3
2020-07-27 18:12:21,534 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-3
2020-07-27 18:12:21,534 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-3
2020-07-27 18:12:21,535 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-1
2020-07-27 18:12:21,536 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-1
2020-07-27 18:12:21,537 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-1
2020-07-27 18:12:21,538 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-2
2020-07-27 18:12:21,539 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-2
2020-07-27 18:12:21,540 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-2
2020-07-27 18:12:21,541 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-1
2020-07-27 18:12:21,542 INFO  ExportHelperExtension.cs: 1142 - Found 44 in base-1
2020-07-27 18:12:21,543 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-1
2020-07-27 18:12:21,544 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-1
2020-07-27 18:12:21,545 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-1
2020-07-27 18:12:21,546 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-1
2020-07-27 18:12:21,547 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon1-2
2020-07-27 18:12:21,547 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-2
2020-07-27 18:12:21,548 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon1-2
2020-07-27 18:12:21,549 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from eslabon2-3
2020-07-27 18:12:21,550 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-3
2020-07-27 18:12:21,551 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in eslabon2-3
2020-07-27 18:12:21,552 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from brazo_ppi2.SLDASM
2020-07-27 18:12:21,553 INFO  ExportHelperExtension.cs: 1142 - Found 36 in brazo_ppi2.SLDASM
2020-07-27 18:12:21,555 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in brazo_ppi2.SLDASM
2020-07-27 18:12:21,555 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-27 18:12:21,556 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2020-07-27 18:12:21,557 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gripper-1
2020-07-27 18:12:21,558 INFO  ExportHelperExtension.cs: 1142 - Found 37 in gripper-1
2020-07-27 18:12:21,559 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gripper-1
2020-07-27 18:12:21,560 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-3
2020-07-27 18:12:21,561 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-3
2020-07-27 18:12:21,562 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-3
2020-07-27 18:12:21,563 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-1
2020-07-27 18:12:21,563 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-1
2020-07-27 18:12:21,565 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-1
2020-07-27 18:12:21,566 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-2
2020-07-27 18:12:21,567 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-2
2020-07-27 18:12:21,568 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-2
2020-07-27 18:12:21,569 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-1
2020-07-27 18:12:21,571 INFO  ExportHelperExtension.cs: 1142 - Found 44 in base-1
2020-07-27 18:12:21,572 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-1
2020-07-27 18:12:21,573 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-1
2020-07-27 18:12:21,574 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-1
2020-07-27 18:12:21,575 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-1
2020-07-27 18:12:21,577 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon1-2
2020-07-27 18:12:21,577 INFO  ExportHelperExtension.cs: 1142 - Found 31 in eslabon1-2
2020-07-27 18:12:21,579 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon1-2
2020-07-27 18:12:21,580 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from eslabon2-3
2020-07-27 18:12:21,581 INFO  ExportHelperExtension.cs: 1142 - Found 30 in eslabon2-3
2020-07-27 18:12:21,582 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in eslabon2-3
2020-07-27 18:12:21,797 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-27 18:12:21,798 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-27 18:12:21,804 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-27 18:12:29,351 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:12:47,169 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:12:51,218 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:06,968 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:10,840 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:20,250 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:26,169 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:35,632 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:41,212 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:51,345 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:13:56,862 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:14:10,482 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:14:17,968 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:14:24,540 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-27 18:14:29,616 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-27 18:14:32,895 INFO  ExportHelperExtension.cs: 338 - Creating joint 1_Link
2020-07-27 18:14:32,902 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-27 18:14:32,903 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-27 18:14:32,904 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-07-27 18:14:33,102 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-27 18:14:33,104 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-27 18:14:33,105 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-27 18:14:33,105 INFO  ExportHelperExtension.cs: 860 - L2: 0
